,Authors,Title,Citation,DOI,Year,Month,0,1,2,3,FINDINGS,Reported,Correction Date,Retraction,Correction,No Action,"SUM 
Completed",First Author,URL,Author count,ResearchGate_Link,university/institution,Location,Citations,Research Interest Score,index
140,"Shun-Dong Dai, Yan Wang, Gui-Yang Jiang, Peng-Xin Zhang, Xin-Jun Dong, Qiang Wei, Hong-Tao Xu, Qing-Chang Li, Chen Zhao, En-Hua Wang",Kaiso is expressed in lung cancer: Its expression and localization is affected by p120ctn,Lung Cancer 67 (2010) 205_¯_¿215,10.1016/j.lungcan.2009.06.013,2010,,,,,1,Duplicated parts of lanes to make 2 negative lanes,1,1/16/2012,1.0,,,1,Shun-Dong Dai,https://pubmed.ncbi.nlm.nih.gov//27987581/,10,https://www.researchgate.net/publication/26679633_Kaiso_is_expressed_in_lung_cancer_Its_expression_and_localization_is_affected_by_p120ctn,China Medical University (PRC),China,29,11,0.691
141,"Kazutoshi Komiya, Naoko Sueoka-Aragane, Akemi Sato, Takashi Hisatomi, Toru Sakuragi, Masahiro Mitsuoka, Toshimi Sato, Shinichiro Hayashi, Hiroto Izumi, Makoto Tsuneoka, Eisaburo Sueoka","Expression of Mina53, a novel c-Myc target gene, is a favorable prognostic marker in early stage lung cancer",Lung Cancer 69 (2010) 232_¯_¿238,10.1016/j.lungcan.2009.10.010,2010,,,,,1,Manipulated FACS panels,1,1/16/2011,,1.0,,1,Kazutoshi Komiya,https://pubmed.ncbi.nlm.nih.gov//27241680/,11,https://www.researchgate.net/publication/38090696_Expression_of_Mina53_a_novel_c-Myc_target_gene_is_a_favorable_prognostic_marker_in_early_stage_lung_cancer?_sg=8p2hYjTYp9fcjihY6FRKnGvsItVawsuLGGQVqNLsMalru8J2OrEObr5G1EhbrkIw65YO8omeQCsXaCU,,Location information not found,30,14.8,
142,"Hakan Akca, Aydin Demiray, Onur Tokgun, Jun Yokota",Invasiveness and anchorage independent growth ability augmented by PTEN inactivation through the PI3K/AKT/NFkB pathway in lung cancer cells,Lung Cancer 73 (2011) 302_¯_¿309,10.1016/j.lungcan.2011.01.012,2011,10.1016/j.lungcan.2011.01.012,,,,1,Duplicated bands within same blot,1,1/16/2011,,1.0,,1,Hakan Akca,https://pubmed.ncbi.nlm.nih.gov//27233117/,4,https://www.researchgate.net/publication/49847642_Invasiveness_and_anchorage_independent_growth_ability_augmented_by_PTEN_inactivation_through_the_PI3KAKTNFkB_pathway_in_lung_cancer_cells,Pamukkale University,Turkey,64,31.7,0.762
143,"Norimitsu Tanaka, Shinichi Toyooka, Junichi Soh, Takafumi Kubo, Hiromasa Yamamoto, Yuho Maki, Takayuki Muraoka, Kazuhiko Shien, Masashi Furukawa, Tsuyoshi Ueno, Hiroaki Asano, Kazunori Tsukuda, Keisuke Aoe, Shinichiro Miyoshi",Frequent methylation and oncogenic role of microRNA-34b/c in small-cell lung cancer,Lung Cancer 76 (2012) 32_¯_¿38,10.1016/j.lungcan.2011.10.002,2012,,,1.0,,,Duplicated microscopy image; might be error,1,,,1.0,,1,Norimitsu Tanaka,https://pubmed.ncbi.nlm.nih.gov//22047961/,14,https://www.researchgate.net/publication/51764979_Frequent_methylation_and_oncogenic_role_of_microRNA-34bc_in_small-cell_lung_cancer,Kindai University,Japan,104,50.8,0.905
144,"Dusanka S. Skundric, Weili Zhou, William W. Cruikshank, Rujuan Dai",Increased levels of bioactive IL-16 correlate with disease activity during relapsing experimental autoimmune encephalomyelitis (EAE),Journal of Autoimmunity 25 (2005) 206-214,10.1016/j.jaut.2005.09.016,2005,,,,1.0,,"Duplicated blot strips, stretched multiple cases",1,,,,1.0,1,Dusanka S. Skundric,https://pubmed.ncbi.nlm.nih.gov//15682385/,4,https://www.researchgate.net/publication/7497399_Increased_levels_of_bioactive_IL-16_correlate_with_disease_activity_during_relapsing_experimental_autoimmune_encephalomyelitis_(EAE),Wayne State University,United States,29,10.9,0.9
145,"Pascale Gerbaud, Lo_¯_¿_ Petzold, Patrice Therond, Wayne B. Anderson, Daniele Evain-Brion, Francoise Raynaud","Differential regulation of Cu, Zn- and Mn-superoxide dismutases by retinoic acid in normal and psoriatic human fibroblasts",Journal of Autoimmunity 24 (2005) 69-78,10.1016/j.jaut.2004.10.003,2005,,,1.0,,,Duplicated blot panel,1,,,,1.0,1,Pascale Gerbaud,https://pubmed.ncbi.nlm.nih.gov//12950012/,6,https://www.researchgate.net/publication/8007244_Differential_regulation_of_Cu_Zn-_and_Mn-superoxide_dismutases_by_retinoic_acid_in_normal_and_psoriatic_human_fibroblasts,"Paris Descartes, CPSC",France,10,5.3,0.866
146,"M. Sisto, S. Lisi, D. Castellana, P. Scagliusi, M. D'Amore, S. Caprio, A. Scagliusi, A. Acquafredda, M.A. Panaro, V. Mitolo",Autoantibodies from Sj_¯_¿_ren's syndrome induce activation of both the intrinsic and extrinsic apoptotic pathways in human salivary gland cell line A-253,Journal of Autoimmunity 27 (2006) 38-49,10.1016/j.jaut.2006.05.001,2006,,,,,1,"Overlapping microscopy, duplicated bands within blots",1,,,,1.0,1,M. Sisto,https://pubmed.ncbi.nlm.nih.gov//17912146/,10,https://www.researchgate.net/publication/6987627_Autoantibodies_from_Sjogren's_syndrome_induce_activation_of_both_the_intrinsic_and_extrinsic_apoptotic_pathways_in_human_salivary_gland_cell_line_A-253,Università degli Studi di Bari Aldo Moro,Italy,55,15.3,0.873
147,"Itshak Golan, Shlomo Nedvetzki, Ira Golan, Lora Eshkar-Sebban, David Levartovsky, Ori Elkayam, Dan Caspi, Suhail Aamar, Howard Amital, Alan Rubinow, David Naor",Expression of extra trinucleotide in CD44 variant of rheumatoid arthritis patients allows generation of disease-specific monoclonal antibody,Journal of Autoimmunity 28 (2007) 99-113,10.1016/j.jaut.2007.02.007,2007,,,1.0,,,Duplicated FACS panel,1,,,,1.0,1,Itshak Golan,https://pubmed.ncbi.nlm.nih.gov//12697740/,11,https://www.researchgate.net/publication/6424631_Expression_of_extra_trinucleotide_in_CD44_variant_of_rheumatoid_arthritis_patients_allows_generation_of_disease-specific_monoclonal_antibody,Hebrew University of Jerusalem,Israel,16,3.8,0.885
148,"Xiaoyan Xiao, Bin Ma, Baojun Dong, Peng Zhao, Ningwen Tai, Li Chen, F. Susan Wong, Li Wen",Cellular and humoral immune responses in the early stages of diabetic nephropathy in NOD mice,Journal of Autoimmunity 32 (2009) 85_¯_¿93,10.1016/j.jaut.2008.12.003,2009,,,,1.0,,Overlapping microscopy images,1,,,,1.0,1,Xiaoyan Xiao,https://pubmed.ncbi.nlm.nih.gov//17196260/,8,https://www.researchgate.net/publication/23988143_Cellular_and_humoral_immune_responses_in_the_early_stages_of_diabetic_nephropathy_in_NOD_mice,Murdoch University,Australia,77,38.8,0.921
149,"Dana Ben-Ami Shor, Miri Blank, Sandra Reuter, Torsten Matthias, Inbal Beiglass, Alexander Volkov, Iris Barshack, Yehuda Shoenfeld",Anti-ribosomal-P antibodies accelerate lupus glomerulonephritis and induce lupus nephritis in nai_ve mice,Journal of Autoimmunity 54 (2014) 118-126,10.1016/j.jaut.2014.02.013,2014,,,1.0,,,Duplicated microscopy panels,1,1/16/2002,,1.0,,1,Dana Ben-Ami Shor,https://pubmed.ncbi.nlm.nih.gov//28754238/,8,https://www.researchgate.net/publication/260996138_Anti-ribosomal-P_antibodies_accelerate_lupus_glomerulonephritis_and_induce_lupus_nephritis_in_naive_mice,Tel Aviv Sourasky Medical Center,Israel,17,10.5,0.908
150,"Sawsan I. Kreydiyyeh, Christina Abou-Chahine, Randa Hilal-Dandan ",Interleukin-1 b inhibits NaC-KCATPase activity and protein expression in cardiac myocytes,Cytokine 26 (2004) 1-8,10.1016/j.cyto.2003.11.014,2004,,,1.0,,,Duplicated blot,1,,,,1.0,1,Sawsan I. Kreydiyyeh,https://pubmed.ncbi.nlm.nih.gov//34472725/,3,,,Location information not found,15,7.2,
151,"Ji-Yong Zhou, Ji-Gang Chen, Jin-Yong Wang, Jian-Xiang Wu, Hui Gong",cDNA cloning and functional analysis of goose interleukin-2,Cytokine 30 (2005) 328-338,10.1016/j.cyto.2004.12.015,2005,,,,1.0,,Overlapping microscopy,1,,,,1.0,1,Ji-Yong Zhou,https://pubmed.ncbi.nlm.nih.gov//15935953/,5,https://www.researchgate.net/publication/7806271_cDNA_cloning_and_functional_analysis_of_goose_interleukin-2,,Location information not found,28,14.3,
152,"Sarine Markossian, Sawsan Ibrahim Kreydiyyeh",TNF-a down-regulates the NaCeKC ATPase and the Na+-K+-2Cl- cotransporter in the rat colon via PGE2,Cytokine 30 (2005) 319-327,10.1016/j.cyto.2004.11.009,2005,,,,,1,"Duplicated bands within blot strips, multiple cases",1,,,,1.0,1,Sarine Markossian,https://pubmed.ncbi.nlm.nih.gov//16488623/,2,https://www.researchgate.net/publication/7806270_TNF-alpha_down-regulates_the_Na-K_ATPase_and_the_Na-K-2Cl-_cotransporter_in_the_rat_colon_via_PGE2,American University of Beirut,Lebanon,35,16.4,0.737
153,"Hwa-Jeong Lee, Jin-Woo Cho, Sang-Cheol Kim, Kyung-Hwa Kang, Sun-Kyung Lee, Sung-Hee Pi, Suk-Keun Lee, Eun-Cheol Kim",Roles of p38 and ERK MAP kinases in IL-8 expression in TNF-a- and dexamethasone-stimulated human periodontal ligament cells,Cytokine 35 (2006) 67_¯_¿76,10.1016/j.cyto.2006.07.009,2006,,,,,1,"Duplicated lanes within blots, many many case",1,,,,1.0,1,Hwa-Jeong Lee,https://pubmed.ncbi.nlm.nih.gov//15589482/,8,https://www.researchgate.net/publication/6839797_Roles_of_p38_and_ERK_MAP_kinases_in_IL-8_expression_in_TNF-a-_and_dexamethasone-stimulated_human_periodontal_ligament_cells,Wonkwang University,Korea (Republic of),48,23.3,0.866
154,"Maria de Lujan Alvarez, Ariel D. Quiroga, Mar_¯_¿_ Teresa Ronco, Juan Pablo Parody, J. Elena Ochoa, Juan A. Monti, Cristina E. Carnovale, Mar_¯_¿_ Cristina Carrillo ",Time-dependent onset of Interferon-a2b-induced apoptosis in isolated hepatocytes from preneoplastic rat livers,Cytokine 36 (2006) 245_¯_¿253,10.1016/j.cyto.2007.01.002,2006,,,,1.0,,Mirrored blot,1,,,,1.0,1,Maria de Lujan Alvarez,https://pubmed.ncbi.nlm.nih.gov//15368444/,8,https://www.researchgate.net/publication/6429988_Time-dependent_onset_of_Interferon-a2b-induced_apoptosis_in_isolated_hepatocytes_from_preneoplastic_rat_livers,Rosario National University,Argentina,4,0.8,0.814
155,"Marilena Galdiero, Mariateresa Vitiello, Marina D_¯_¿_santo, Katia Raieta, Emilia Galdiero",STAT1 and STAT3 phosphorylation by porins are independent of JAKs but are dependent on MAPK pathway and plays a role in U937 cells production of interleukin-6,Cytokine 36 (2006) 218_¯_¿228,10.1016/j.cyto.2006.12.003,2006,,,1.0,,,Multiple cases of duplicated blots,1,,,,1.0,1,Marilena Galdiero,https://pubmed.ncbi.nlm.nih.gov//19299019/,5,https://www.researchgate.net/publication/6546702_STAT1_and_STAT3_phosphorylation_by_porins_are_independent_of_JAKs_but_are_dependent_on_MAPK_pathway_and_plays_a_role_in_U937_cells_production_of_interleukin-6,"Università degli Studi della Campania ""Luigi Vanvitelli",Italy,43,20.5,0.873
156,"Sawsan Ibrahim Kreydiyyeh, Sarine Markossian ",Tumor necrosis factor alpha down-regulates the Na+-K+ ATPase and the Na+-K+2Cl- cotransporter in the kidney cortex and medulla,Cytokine 33 (2006) 138e144,10.1016/j.cyto.2005.12.007,2006,,,1.0,,,Multiple cases of duplicated blots,1,,,,1.0,1,Sawsan Ibrahim Kreydiyyeh,https://pubmed.ncbi.nlm.nih.gov//15935952/,2,https://www.researchgate.net/publication/7806270_TNF-alpha_down-regulates_the_Na-K_ATPase_and_the_Na-K-2Cl-_cotransporter_in_the_rat_colon_via_PGE2,American University of Beirut,Lebanon,19,9.2,0.734
157,"Deok-Ho Song, Ji-Houn Kang, Geun-Shik Lee, Eui-Bae Jeung, Mhan-Pyo Yang ",Upregulation of tumor necrosis factor-alpha expression by trans10-cis12 conjugated linoleic acid enhances phagocytosis of RAW macrophages via a peroxisome proliferator-activated receptor gamma-dependent pathway,Cytokine 37 (2007) 227_¯_¿235,10.1016/j.cyto.2007.04.003,2007,,,,1.0,,"Duplicated gel, differently cut",1,,,,1.0,1,Deok-Ho Song,https://pubmed.ncbi.nlm.nih.gov//17217567/,5,https://www.researchgate.net/publication/6294919_Upregulation_of_tumor_necrosis_factor-a_expression_by_trans10-cis12_conjugated_linoleic_acid_enhances_phagocytosis_of_RAW_macrophages_via_a_peroxisome_proliferator-activated_receptor_g-dependent_pathw,Kangwon National University,Korea (Republic of),23,8.9,0.871
158,"Chung-Hsi Hsing, Hsing-Hui Li, Yu-Hsiang Hsu, Chung-Liang Ho, Shih-Sung Chuang, Kuo-Mao Lan, Ming-Shi Chang",The distribution of interleukin-19 in healthy and neoplastic tissue,Cytokine 44 (2008) 221_¯_¿228,10.1016/j.cyto.2008.06.007,2008,,,,1.0,,"Duplicated blot panel, stretched",1,,,,1.0,1,Chung-Hsi Hsing,https://pubmed.ncbi.nlm.nih.gov//16908179/,7,https://www.researchgate.net/publication/23272782_The_distribution_of_interleukin-19_in_healthy_and_neoplastic_tissue,Chi-Mei Medical Center,China,30,11.4,0.672
159,"M. Hyzd_¯_¿_lov_¯_¿, J. Hofmanov_¯_¿, J. Pachern_¯_¿_, A. Vaculov_¯_¿, A. Kozub_¯_¿_eSung",The interaction of butyrate with TNF-alpha during differentiation and apoptosis of colon epithelial cells: role of NF-kappaB activation,Cytokine 44 (2008) 33_¯_¿43,10.1016/j.cyto.2008.06.003,2008,,,1.0,,,Duplicated blot panel,1,,,,1.0,1,M. Hyzd_¯_¿_lov_¯_¿,https://pubmed.ncbi.nlm.nih.gov//19156717/,5,https://www.researchgate.net/publication/23133495_The_interaction_of_butyrate_with_TNF-a_during_differentiation_and_apoptosis_of_colon_epithelial_cells_Role_of_NF-kB_activation,"Veterinary Research Institute, Brno",Czechia,33,11.9,0.863
160,"Taku Inokuchi, Tuneyoshi Ka, Asako Yamamoto, Yuji Moriwaki, Sumio Takahashi, Zenta Tsutsumi, Daisuke Tamada, Tetsuya Yamamoto",Effects of ethanol on monosodium urate crystal-induced inflammation,Cytokine 42 (2008) 198_¯_¿204,10.1016/j.cyto.2008.01.001,2008,,,1.0,,,Duplicated blot,1,,,,1.0,1,Taku Inokuchi,https://pubmed.ncbi.nlm.nih.gov//30126732/,8,https://www.researchgate.net/publication/5568968_Effects_of_ethanol_on_monosodium_urate_crystal-induced_inflammation,,Location information not found,12,6.8,
161,"Zhao Huang, Qiong Wen, Shu-Feng Zhou, Xue-Qing Yu",Differential chemokine expression in tubular cells in response to urinary proteins from patients with nephrotic syndrome,Cytokine 42 (2008) 222_¯_¿233,10.1016/j.cyto.2008.02.005,2008,,,1.0,,,Duplicated whole figure; very likely error,1,,,,1.0,1,Zhao Huang,https://pubmed.ncbi.nlm.nih.gov//20377773/,4,https://www.researchgate.net/publication/5490445_Differential_chemokine_expression_in_tubular_cells_in_response_to_urinary_proteins_from_patients_with_nephrotic_syndrome,University of South Florida,United States,14,6.7,0.906
162,"Aramati B.M. Reddy, Satish K. Srivastava, Kota V. Ramana",Anti-inflammatory effect of aldose reductase inhibition in murine polymicrobial sepsis,Cytokine 48 (2009) 170_¯_¿176,10.1016/j.cyto.2009.07.004,2009,,,,,1,"Duplicated/mirrored bands, manipulated",1,,,,1.0,1,Aramati B.M. Reddy,https://pubmed.ncbi.nlm.nih.gov//17030682/,3,https://www.researchgate.net/publication/26722989_Anti-inflammatory_effect_of_aldose_reductase_inhibition_in_murine_polymicrobial_sepsis,University of Hyderabad,India,32,12.8,0.565
163,"Kumiko Goto, Yoshihiko Chiba, Miwa Misawa",IL-13 induces translocation of NF-kappaB in cultured human bronchial smooth muscle cells,Cytokine 46 (2009) 96_¯_¿99,10.1016/j.cyto.2008.12.021,2009,,,,,1,Duplicated lane within blot,1,,,,1.0,1,Kumiko Goto,https://pubmed.ncbi.nlm.nih.gov//16132116/,3,https://www.researchgate.net/publication/24029092_IL-13_induces_translocation_of_NF-kB_in_cultured_human_bronchial_smooth_muscle_cells,Hoshi University,Japan,25,10.8,0.896
164,"Surinder Safaya, Elizabeth S. Klings, Adam Odhiambo, Guihua Li, Harrison W. Farber, Martin H. Steinberg",Effect of sodium butyrate on lung vascular TNFSF15 (TL1A) expression: Differential expression patterns in pulmonary artery and microvascular endothelial cells,Cytokine 46 (2009) 72_¯_¿78,10.1016/j.cyto.2008.12.013,2009,,,,1.0,,Mirrored blot,1,,,,1.0,1,Surinder Safaya,https://pubmed.ncbi.nlm.nih.gov//23642711/,6,https://www.researchgate.net/publication/24145976_Effect_of_Sodium_Butyrate_on_Lung_Vascular_TNFSF15_TL1_A_Expression_Differential_Expression_Patterns_in_Pulmonary_Artery_and_Microvascular_Endothelial_Cells,Boston Medical Center,United States,11,4,0.908
165,"Yanping Yang, Ying Xu, Wei Li, Guanjun Wang, Yanqiu Song, Guozi Yang, Xue Han, Zhonghua Du, Luguo Sun, Kewei Ma",STAT3 induces muscle stem cell differentiation by interaction with myoD,Cytokine 46 (2009) 137_¯_¿141,10.1016/j.cyto.2008.12.015,2009,,,,1.0,,"Overlapping blots, two cases",1,,,,1.0,1,Yanping Yang,https://pubmed.ncbi.nlm.nih.gov//21567092/,10,https://www.researchgate.net/publication/24021180_STAT3_induces_muscle_stem_cell_differentiation_by_interaction_with_myoD,,Location information not found,45,22.9,
166,"Ari Kassardjian, Zeina Dakroub, Ola El Zein, Sawsan Ibrahim Kreydiyyeh",Signaling pathway underlying the up-regulatory effect of TNF-a on the Na+/K+ ATPase in HepG2 cells,Cytokine 49 (2010) 312_¯_¿318,10.1016/j.cyto.2009.11.020,2010,,,,,1,"Duplicated yet altered blots, multiple cases",1,,,,1.0,1,Ari Kassardjian,https://pubmed.ncbi.nlm.nih.gov//18348163/,4,https://www.researchgate.net/publication/40784897_Signaling_pathway_underlying_the_up-regulatory_effect_of_TNF-a_on_the_NaK_ATPase_in_HepG2_cells,Florida State University,United States,4,2.3,0.911
167,"Hong Yu, Yuhao Sun, Courtney Haycraft, Viswanathan Palanisamy, Keith L. Kirkwood",MKP-1 regulates cytokine mRNA stability through selectively modulation subcellular translocation of AUF1,Cytokine 56 (2011) 245_¯_¿255,10.1016/j.cyto.2011.06.006,2011,,,1.0,,,Duplicated negative blot,1,,,,1.0,1,Hong Yu,https://pubmed.ncbi.nlm.nih.gov//21068780/,5,https://www.researchgate.net/publication/51471687_MKP-1_Regulates_Cytokine_mRNA_Stability_Through_Selectively_Modulation_Subcellular_Translocation_of_AUF1,Medical University of South Carolina,United States,43,18.7,0.913
168,"Markus Neumeier, Sabrina Bauer, Hilke Bru_hl, Kristina Eisinger, Andrea Kopp, Sabine Abke, Roland Walter, Andreas Sch_¯_¿_fler, Christa Buechler n","Adiponectin stimulates release of CCL2, -3, -4 and -5 while the surface abundance of CCR2 and -5 is simultaneously reduced in primary human monocytes",Cytokine 56 (2011) 573_¯_¿580,10.1016/j.cyto.2011.08.017,2011,,,,1.0,,"Two cases of duplicated blots, different exposure",1,1/13/2006,,1.0,,1,Markus Neumeier,https://pubmed.ncbi.nlm.nih.gov//21088050/,9,https://www.researchgate.net/publication/51617652_Corrigendum_to_Adiponectin_stimulates_release_of_CCL2_-3_-4_and_-5_while_the_surface_abundance_of_CCR2_and_-5_is_simultaneously_reduced_in_primary_human_monocytes_Cytokine_56_2011_573-580,University Hospital Regensburg,Germany,14,6.8,0.931
169,"Ping Chen, Liya Huang, Yunwei Sun, Yaozong Yuan",Upregulation of PIAS1 protects against sodium taurocholate-induced severe acute pancreatitis associated with acute lung injury,Cytokine 54 (2011) 305_¯_¿314,10.1016/j.cyto.2011.02.016,2011,,,,1.0,,"Overlapping microscopy, duplicated blots, multiple cases",1,,,,1.0,1,Ping Chen,https://pubmed.ncbi.nlm.nih.gov//23706497/,4,https://www.researchgate.net/publication/50593290_Upregulation_of_PIAS1_protects_against_sodium_taurocholate-induced_severe_acute_pancreatitis_associated_with_acute_lung_injury,,Location information not found,16,8.3,
170,"Ye Zeng, Hu-Rong Sun, Chang Yu, Yi Lai, Xiao-Jing Liu, Jiang Wu, Huai-Qing Chen, Xiao-Heng Liu",CXCR1 and CXCR2 are novel mechano-sensors mediating laminar shear stress-induced endothelial cell migration,Cytokine 53 (2011) 42_¯_¿51,10.1016/j.cyto.2010.09.007,2011,,,,,1,"Duplication, stretching, what not, the lot",1,,,,1.0,1,Ye Zeng,https://pubmed.ncbi.nlm.nih.gov//17591247/,8,https://www.researchgate.net/publication/47635336_CXCR1_and_CXCR2_are_novel_mechano-sensors_mediating_laminar_shear_stress-induced_endothelial_cell_migration,Sichuan University,China,38,13.8,0.7
171,"Yue Wang, Ye Qu, Xiu Long Niu, Wei Jia Sun, Xiao Lei Zhang, Ling Zhi Li",Autocrine production of interleukin-8 confers cisplatin and paclitaxel resistance in ovarian cancer cells,Cytokine 56 (2011) 365_¯_¿375,10.1016/j.cyto.2011.06.005,2011,,,,,1,Duplicated bands in different order,1,,,,1.0,1,Yue Wang,https://pubmed.ncbi.nlm.nih.gov//20236757/,6,https://www.researchgate.net/publication/51480090_Autocrine_production_of_interleukin-8_confers_cisplatin_and_paclitaxel_resistance_in_ovarian_cancer_cells,Logistical College of Chinese People's Armed Police Force,China,113,56.6,0.7
172,"Hong-Xia Wang, Dong-Mei Zhang, Xiang-Jun Zeng, Jing Mu, Hui Yang, Ling-Qiao Lu, Li-Ke Zhang","Upregulation of cytochrome P450 2J3/11,12-epoxyeicosatrienoic acid inhibits apoptosis in neonatal rat cardiomyocytes by a caspase-dependent pathway",Cytokine 60 (2012) 360_¯_¿368,10.1016/j.cyto.2012.04.029,2012,,,,,1,"Duplicated blot, lanes within blot",1,,,,1.0,1,Hong-Xia Wang,https://pubmed.ncbi.nlm.nih.gov//21105892/,7,https://www.researchgate.net/publication/227708519_Upregulation_of_cytochrome_P450_2J31112-epoxyeicosatrienoic_acid_inhibits_apoptosis_in_neonatal_rat_cardiomyocytes_by_a_caspase-dependent_pathway,,Location information not found,17,8.4,
