,Authors,Title,Citation,DOI,Year,Month,0,1,2,3,FINDINGS,Reported,Correction Date,Retraction,Correction,No Action,"SUM 
Completed",First Author,URL,Author count,ResearchGate_Link,university/institution,Location,Citations,Research Interest Score,index
241,"Angela Morris, Jennifer Rivera, Jared Keith, Troy Allen Jr., Jacqueline Gonzalez, Francis Williams","c-Secretase inhibitor I induces apoptosis in chronic lymphocytic leukemia cells by proteasome inhibition, endoplasmic reticulum stress increase and Notch down-regulation","PLOS One, April 2014 | Volume 9 | Issue 4 | e95926",10.1016/j.cyto.2007.04.003,2013,,,,,,"Duplicated/mirrored bands, manipulated",1,,,,,1,Angela Morris,https://pubmed.ncbi.nlm.nih.gov//23642711/,8,https://www.researchgate.net/publication/236106147_Retraction_Astakine_2-the_Dark_Knight_Linking_Melatonin_to_Circadian_Regulation_in_Crustaceans_PLoS_Genet_2015,Logistical College of Chinese People's Armed Police Force,China,53,18.6,0.607
242,"Jeremy Jones, Eric Jenkins, Tammy May, Dr. Christopher Dickson, Rebecca Bauer, Diana Dickerson, Heather Cohen",Poison Domains Block Transit of Translocated Substrates via the Legionella pneumophila Icm/Dot System,Cytokine 56 (2011) 245_¯_¿255,10.1016/j.cyto.2006.07.009,2010,,,1.0,1.0,1,"Rotated microscopy image, authors replied on PP",1,3/14/2006,,1.0,,1,Jeremy Jones,https://pubmed.ncbi.nlm.nih.gov//16081942/,2,https://www.researchgate.net/publication/232611515_TspanC8_tetraspanins_regulate_ADAM10Kuzbanian_trafficking_and_promote_Notch_activation_in_flies_and_mammals,Kindai University,Japan,31,46.6,0.889
243,"Erica Calderon, Steven Bradley, Paul Ramos, Cynthia Hart, Mr. Paul Boyd",CARM1 Methylates Chromatin Remodeling Factor BAF155 to Enhance Tumor Progression and Metastasis,"Oncogene (2015) 34, 826_¯_¿837",10.1371/journal.pone.0069583,2013,IAI,,,,,part of blot panel reused to represent different protein,1,1/16/2011,,1.0,,1,Erica Calderon,https://pubmed.ncbi.nlm.nih.gov//23329846/,9,https://www.researchgate.net/publication/51764979_Frequent_methylation_and_oncogenic_role_of_microRNA-34bc_in_small-cell_lung_cancer,Monash University (Australia),Australia,107,19,0.709
244,"Robert Gomez, Lisa Mullen, Melissa Walters, David Beltran, Laura Madden, Michael Hanson, Briana Reid, Veronica Flores, Heather Holloway, Ryan Davis, Kerry Cooley, Tara Pierce, Charles Huff",Regulation of MYC Expression and Differential JQ1 Sensitivity in Cancer Cells,"PLOS Biology, April 2014 | Volume 12 | Issue 4 | e1001847",10.1016/j.ccr.2012.10.003,1998,IAI,,1.0,,,"duplicated blots, shifted, band duplicated within same panel",1,7/15/2008,,1.0,,1,Robert Gomez,https://pubmed.ncbi.nlm.nih.gov//17217567/,5,https://www.researchgate.net/publication/255790852_Augmentation_of_Epithelial_Resistance_to_Invading_Bacteria_by_Using_mRNA_Transfections,Zhejiang University,China,24,17.2,0.737
245,"Donald Mathews, Julie White, James Moreno, Joshua Reese, Theresa Williams, Luis Page, Lori Phillips, Kelly Cruz, Melanie Hernandez","Ovarian cancer cells, not normal cells, are damaged by Mirk/Dyrk1B kinase inhibition","Infection, and Immunity, September 2014 Volume 82 Number 9 p. 3867_¯_¿3879",10.1038/onc.2014.22,2009,JCM,,,1.0,Paul Higgins,"Duplicated/stretched images of a leaf, duplicated gel panels",1,11/17/2016,,,,1,Donald Mathews,https://pubmed.ncbi.nlm.nih.gov//35285245/,7,https://www.researchgate.net/publication/234106266_Chronic_Morphine_Treatment_Attenuates_Cell_Growth_of_Human_BT474_Breast_Cancer_Cells_by_Rearrangement_of_the_ErbB_Signalling_Network,Osmania University,India,14,54,0.923
246,"Carlos Webster, Joseph Mcneil, Jennifer Chambers, Danielle Kemp, April Thompson, Nicholas Gibson, Jacob Weber",Multidrug resistance protein MdtM adds to the repertoire of antiporters involved in alkaline pH homeostasis in Escherichia coli,"PLOS One, March 2014 | Volume 9 | Issue 3 | e90608",10.1371/journal.pone.0069592,2006,,,1.0,1.0,,Duplicated microscopy images,1,3/28/2017,,1.0,1.0,1,Carlos Webster,https://pubmed.ncbi.nlm.nih.gov//23770856/,6,https://www.researchgate.net/publication/232611515_TspanC8_tetraspanins_regulate_ADAM10Kuzbanian_trafficking_and_promote_Notch_activation_in_flies_and_mammals,Penn State Hershey Medical Center and Penn State College of Medicine,United States,39,5.3,0.922
247,"Amanda Hicks, Anna Bates",Dual Inhibiting Senescence and Epithelial-to-Mesenchymal Transition by Erythropoietin Preserve Tubular Epithelial Cell Regeneration and Ameliorate Renal Fibrosis in Unilateral Ureteral Obstruction,"Evidence-Based Complementary, and Alternative Medicine, Volume 2011, Article ID 507920",10.1016/j.cyto.2008.12.013,2014,1-Jan,,1.0,,,"repetitive bands, and background in gel panel",1,12/17/2004,,,,1,Amanda Hicks,https://pubmed.ncbi.nlm.nih.gov//32375946/,5,https://www.researchgate.net/publication/23238537_A_Neoplastic_Gene_Fusion_Mimics_Trans-Splicing_of_RNAs_in_Normal_Human_Cells,Roswell Park Cancer Institute,United States,33,87.6,0.717
248,"Kristen Mcclure, Ryan Wilson",Involvement of Nrf2-Mediated Upregulation of Heme Oxygenase-1 in Mollugin-Induced Growth Inhibition and Apoptosis in Human Oral Cancer Cells,"Infect. Immun. 2012, 80(8):2689",10.1038/nature08027,2013,IAI,,,1.0,,Duplicated lanes with blot panel,1,12/16/2005,,1.0,,1,Kristen Mcclure,https://pubmed.ncbi.nlm.nih.gov//28351428/,7,https://www.researchgate.net/publication/7565543_Molecular_Cloning_Expression_and_Serological_Evaluation_of_an_8-Kilodalton_Subunit_of_Antigen_B_from_Echinococcus_multilocularis,National Institute of Health and Nutrition,Japan,24,3.5,0.9
249,"Robert Price, Dr. Kristin Lawrence, Raymond Roberts, Carly Jenkins, David Sanchez, Danny Bradley, Nicole Wright, Tara Anderson",Cyclin D1 cooperates with p21 to regulate TGFb-mediated breast cancer cell migration and tumor local invasion,"Infection and Immunity 73: Feb. 2003, p. 766_¯_¿773",10.1016/j.ccr.2013.04.019,2013,,,,,,duplicated colony strip,1,,,,,1,Robert Price,https://pubmed.ncbi.nlm.nih.gov//10603370/,9,https://www.researchgate.net/publication/259456778_Interplay_of_mevalonate_and_Hippo_pathways_regulates_RHAMM_transcription_via_YAP_to_modulate_breast_cancer_cell_motility,University of Virginia,United States,42,21.7,0.865
250,"Ms. Emily Reid, Jillian Tran, Randall Juarez, Cheryl Castro, Charles Hill, Timothy Smith, Heidi Coleman, Paul Pittman","Molecular Mechanism of SSR128129E, an Extracellularly Acting, Small-Molecule, Allosteric Inhibitor of FGF Receptor Signaling",Cytokine 70 (2014) 87_¯_¿96,10.1155/2013/358945,2014,4-Apr,,,1.0,,"Duplicated blots, multiple cases",1,9/19/2014,,,,1,Ms. Emily Reid,https://pubmed.ncbi.nlm.nih.gov//23175173/,6,https://www.researchgate.net/publication/8002715_Distinct_Roles_of_Pattern_Recognition_Receptors_CD14_and_Toll-Like_Receptor_4_in_Acute_Lung_Injury,Boston Medical Center,United States,103,13.5,0.929
251,"Kelly Li, Michael Morgan, Derrick Graham, Andrea Hardin",Augmentation of Epithelial Resistance to Invading Bacteria by Using mRNA Transfections,Journal of Autoimmunity 25 (2005) 206-214,10.1126/science.1176709,2013,,,,,,overlapping microscopy images,1,,,1.0,,1,Kelly Li,https://pubmed.ncbi.nlm.nih.gov//24752320/,9,https://www.researchgate.net/publication/259450234_Low-Level_Laser_Stimulation_on_Adipose-Tissue-Derived_Stem_Cell_Treatments_for_Focal_Cerebral_Ischemia_in_Rats,The University of York,United Kingdom,48,35.3,0.919
252,"Jessica Barnes, Laura Taylor, Valerie Johnson, Denise Ward, Douglas Murray, Sean Horne, Jennifer Bailey, Bryan Donovan, Vincent Harris",Increases in inflammatory mediators in DRG implicate in the pathogenesis of painful neuropathy in Type 2 diabetes,"PLOS ONE, March 2014 | Volume 9 | Issue 3 | e92066",10.1155/2014/936978,2011,1-Jan,,1.0,1.0,,Duplicated set of lanes within the same panel,1,10/17/2014,,1.0,,1,Jessica Barnes,https://pubmed.ncbi.nlm.nih.gov//26157089/,5,https://www.researchgate.net/publication/249967201_Correction_miR-1915_and_miR-1225-5p_Regulate_the_Expression_of_CD133_PAX2_and_TLR2_in_Adult_Renal_Progenitor_Cells,Rutgers New Jersey Medical School,United States,39,20.2,0.922
253,"Janice Mccoy, Andrea Clark MD, April Stewart, Ann Fields, Regina Campbell",Regulation of MYC Expression and Differential JQ1 Sensitivity in Cancer Cells,"Genome Biology 2013, 14:R121",10.1128/mBio.00252-13,2012,,,,,,Overlapping microscopy panels,1,5/14/2009,,1.0,,1,Janice Mccoy,https://pubmed.ncbi.nlm.nih.gov//10479146/,6,https://www.researchgate.net/publication/259456778_Interplay_of_mevalonate_and_Hippo_pathways_regulates_RHAMM_transcription_via_YAP_to_modulate_breast_cancer_cell_motility,Monash University (Australia),Australia,52,14.5,0.934
254,"Jason Caldwell, Joseph Briggs, Stephanie Garcia, Carolyn Smith, Steven Hicks","Aucubin, a naturally occurring iridoid glycoside inhibits TNF-_-induced inflammatory responses through suppression of NF-_B activation in 3T3-L1 adipocytes","PLOS One, January 2013 | Volume 8 | Issue 1 | e53510",10.1128/IAI.06056-11,2013,,,1.0,1.0,,Multiple cases of duplicated blots,1,,,,1.0,1,Jason Caldwell,https://pubmed.ncbi.nlm.nih.gov//17030682/,5,https://www.researchgate.net/publication/6942622_Up-regulation_of_focal_adhesion_kinase_in_non-small_cell_lung_cancer,Iran University of Medical Sciences,Iran (Islamic Republic of),missing,799.1,0.917
255,"Susan Wolf, Teresa Cochran, Hector Howe, William West, Tracy Johnston, Erica Davis, Daniel Freeman","Upregulation of cytochrome P450 2J3/11,12-epoxyeicosatrienoic acid inhibits apoptosis in neonatal rat cardiomyocytes by a caspase-dependent pathway","PLOS Genetics, July 2014 | Volume 10 | Issue 7 | e1004480",10.1126/science.1176709,2012,5-May,,1.0,,,"very similar negative microscopy images, very similar cell grouping in other image",1,6/21/2016,,,,1,Susan Wolf,https://pubmed.ncbi.nlm.nih.gov//27634304/,5,https://www.researchgate.net/publication/256491870_Neurogenesis_and_Increase_in_Differentiated_Neural_Cell_Survival_via_Phosphorylation_of_Akt1_after_Fluoxetine_Treatment_of_Stem_Cells,Louisiana State University,United States,107,32.3,0.901
256,"Jesse Cruz, Deborah Long, Anthony Woodard, Julie Jones, John Blevins, Anthony Rojas, Tara Kemp",cDNA cloning and functional analysis of goose interleukin-2,"PLOS One, 14 April 2014 | Volume 9 | Issue 4 | e94472",10.1128/IAI.73.3.1386-1398.2005,2004,IAI,,,,1,Same band seen twice in one blot strip,1,,1.0,1.0,1.0,1,Jesse Cruz,https://pubmed.ncbi.nlm.nih.gov//27279381/,8,https://www.researchgate.net/publication/10720792_Distribution_of_the_Secondary_Type_III_Secretion_System_Locus_Found_in_Enterohemorrhagic_Escherichia_coli_O157H7_Isolates_among_Shiga_Toxin-Producing_E_coli_Strains,University of Cincinnati,United States,32,3.7,0.924
257,"Timothy Hicks, Kristin Chavez, Lauren Turner, Megan Nguyen, Kerri Taylor, Michael Gregory PhD, Wendy Stark, James Moore, Joshua Williams",Distinct Roles of Pattern Recognition Receptors CD14 and Toll-Like Receptor 4 in Acute Lung Injury,Cytokine 44 (2008) 33_¯_¿43,10.1371/journal.pone.0090608,2013,,,1.0,,,"Duplicated or mirrored blot panels, or lanes within blots",1,6/15/2016,,1.0,,1,Timothy Hicks,https://pubmed.ncbi.nlm.nih.gov//24409315/,3,https://www.researchgate.net/publication/223974354_The_costimulatory_immunogen_LPS_induces_the_B-Cell_clones_that_infiltrate_transplanted_human_kidneys,Hankuk University of Foreign Studies,Korea (Republic of),85,19.4,0.919
258,"Michael Silva, Jonathan West, Michelle Powell, Robin Lewis, Melissa Martinez, Andrew Thompson, Austin Gates, Duane Meyer, Cody Branch","Aucubin, a naturally occurring iridoid glycoside inhibits TNF-_-induced inflammatory responses through suppression of NF-_B activation in 3T3-L1 adipocytes","PLOS ONE, August 2014 | Volume 9 | Issue 8 | e105049, doi: 10.1371/journal.pone.0105049",10.1038/onc.2013.237,2014,,,,1.0,,"Several cuts, reused blot panel",1,4/15/2008,,1.0,,1,Michael Silva,https://pubmed.ncbi.nlm.nih.gov//22492977/,5,https://www.researchgate.net/publication/259653511_DUSP1_Is_a_Novel_Target_for_Enhancing_Pancreatic_Cancer_Cell_Sensitivity_to_Gemcitabine,Justus-Liebig-Universität Gießen,Germany,25,25,0.884
259,"Mr. George Austin, Janice Downs, Kenneth Weber, Elizabeth Williamson, Brenda Arnold, Jordan Meza, Natasha Nguyen, John Hunter",Expression and Differentiation between OCT4A and Its Pseudogenes in Human ESCs and Differentiated Adult Somatic Cells,"PLOS Pathogens, January 2013 | Volume 9 | Issue 1 | e1003114",10.1371/journal.pone.0057285,2014,3-Mar,,,,,Duplicated microscopy panels,1,7/20/2015,,1.0,,1,Mr. George Austin,https://pubmed.ncbi.nlm.nih.gov//26252817/,5,https://www.researchgate.net/publication/6942622_Up-regulation_of_focal_adhesion_kinase_in_non-small_cell_lung_cancer,Icahn School of Medicine at Mount Sinai,United States,24,54,0.917
260,"Dr. Barbara Greene, Rose Turner, Raymond Miller, Brandon Liu",Functional EF-Hands in Neuronal Calcium Sensor GCAP2 Determine Its Phosphorylation State and Subcellular Distribution In Vivo and Are Essential for Photoreceptor Cell Integrity,"Breast Cancer Research 2012, 14:R35",10.1038/nature10539,2012,5-May,,,,,"Duplicated blot panels, different exposure",1,3/14/2006,,,,1,Dr. Barbara Greene,https://pubmed.ncbi.nlm.nih.gov//30291367/,3,https://www.researchgate.net/publication/237003212_A_Critical_Role_for_Notch_Signaling_in_the_Formation_of_Cholangiocellular_Carcinomas,University of Strasbourg,France,22,17.2,0.882
261,"Melissa Cannon, Rachel Kennedy, Garrett Davis, Thomas Martin, Michelle Martinez, Ashley Perez, Jessica Osborne, Matthew Mason",In vitro susceptibility to the pro-apoptotic effects of TIMP-3 gene delivery translates to greater in vivo efficacy versus gene delivery for TIMPs-1 or -2,Microbiol Immunol 2010; 54: 564_¯_¿567,10.1016/j.lungcan.2011.01.012,2005,,,1.0,,,Duplicated set of lanes within the same panel,1,7/14/2007,,,1.0,1,Melissa Cannon,https://pubmed.ncbi.nlm.nih.gov//25784756/,8,https://www.researchgate.net/publication/261520217_TGF-bSmad3_Stimulates_Stem_CellDevelopmental_Gene_Expression_and_Vascular_Smooth_Muscle_Cell_De-Differentiation,Nanjing Agricultural University,China,43,42.5,0.921
262,"James Mcdonald, Julie Adams, James Davis","Drosophila Mgr, a Prefoldin subunit cooperating with von Hippel Lindau to regulate tubulin stability","Int. J. Cancer: 133, 2726_¯_¿2736 (2013)",10.1371/journal.pbio.1001847,2010,8-Aug,1.0,1.0,,,"Duplicated or mirrored blot panels, or lanes within blots",1,,,1.0,,1,James Mcdonald,https://pubmed.ncbi.nlm.nih.gov//19064637/,8,https://www.researchgate.net/publication/225186068_The_Deubiquitylase_USP37_Links_REST_to_the_Control_of_p27_Stability_and_Cell_Proliferation,Osaka University,Japan,35,17.6,0.913
263,"Jeff Stephens, Charles Cortez, Ryan Richmond, Vanessa Jackson, Samantha Erickson",Stac3 Inhibits Myoblast Differentiation into Myotubes,"Infect. Immun. Mar. 2010, p. 994_¯_¿1003 Vol. 78, No. 3",10.1371/journal.pgen.1003094,2014,,,,1.0,,"Duplicated microscopy images, and other panels taken from previous paper",1,,,1.0,,1,Jeff Stephens,https://pubmed.ncbi.nlm.nih.gov//28351375/,6,https://www.researchgate.net/publication/14527087_Hemin-induced_modifications_of_the_antigenicity_and_hemin-binding_capacity_of_Porphyromonas_gingivalis_lipopolysaccharide,"Paris Descartes, CPSC",France,58,37.6,0.911
264,"Jerome Petty, Kelly Melendez, Jodi Wilkinson, Erin Williams, John Goodman, Matthew Jackson",Hemin-Induced Modifications of the Antigenicity and Hemin-Binding Capacity of Porphyromonas gingivalis Lipopolysaccharide,"Int. J. Cancer: 133, 247_¯_¿252 (2013)",10.3892/ijo.2012.1714,2014,4-Apr,,1.0,,1,Multiple cases of reused blot strips,1,,,1.0,,1,Jerome Petty,https://pubmed.ncbi.nlm.nih.gov//15935952/,8,https://www.researchgate.net/publication/233914282_The_phosphatidylinositol-3_kinase_I_inhibitor_BKM120_induces_cell_death_in_B-chronic_lymphocytic_leukemia_cells_in_vitro,Hong Kong Hospital Authority,"Hong Kong, China (SAR)",69,9.4,0.917
265,"Jonathan Harris, Jenny Callahan, Dalton Miller",Interplay of mevalonate and Hippo pathways regulates RHAMM transcription via YAP to modulate breast cancer cell motility,"BioMed Research International, Volume 2014, Article ID 272101",10.1371/journal.pone.0062170,2014,4-Apr,,1.0,1.0,,Duplicated negative blot,1,3/19/2017,,,1.0,1,Jonathan Harris,https://pubmed.ncbi.nlm.nih.gov//20954139/,5,https://www.researchgate.net/publication/223986090_Reactive_Oxygen_Species-Triggered_Trophoblast_Apoptosis_Is_Initiated_by_Endoplasmic_Reticulum_Stress_via_Activation_of_Caspase-12_CHOP_and_the_JNK_Pathway_in_Toxoplasma_gondii_Infection_in_Mice,University of Campinas,Brazil,13,82.5,0.889
266,"Caitlin Hernandez, Corey Parks, Natasha Watson, Alicia Taylor, Anthony Lewis, Chris Blevins",Pseudomonas aeruginosa Outer Membrane Vesicles Modulate Host Immune Responses by Targeting the Toll-Like Receptor 4 Signaling Pathway,"INTERNATIONAL JOURNAL OF ONCOLOGY 40: 1779-1788, 2012",10.1186/gb-2013-14-10-r121,2012,,,1.0,1.0,,Overlapping microscopy images,1,7/15/2008,,,,1,Caitlin Hernandez,https://pubmed.ncbi.nlm.nih.gov//24350257/,3,https://www.researchgate.net/publication/26796740_Bacillus_anthracis_Capsule_Activates_Caspase-1_and_Induces_Interleukin-1_Release_from_Differentiated_THP-1_and_Human_Monocyte-Derived_Dendritic_Cells?_sg=fE7z3rn_0FveqC_TGZCyWhmmb8q3y4eK_9e6KRUSKH5oUcqMruXlxERGwPCA38c1Jq_C0M1YC6LmTSc,Hainan University,China,15,11,0.9
267,"Alexander Dalton, Lisa Johnson, Anthony Myers, Bradley Sawyer, Kenneth James, Charles Hays MD, Andrew Caldwell, James Wolf, Keith Eaton, Joseph Brown, Jerry Booker, Jonathan Hill, Katherine Johnson, Tammy Perez, John Franco",A SUMOylation-defective MITF germline mutation predisposes to melanoma and renal carcinoma,"J. Clin. Microbiol. 2003, 41(8):3584",10.1016/j.lungcan.2011.01.012,2013,4-Apr,,,,,"Reused blot, shifted, other protein",1,9/16/2003,,,,1,Alexander Dalton,https://pubmed.ncbi.nlm.nih.gov//24409315/,4,https://www.researchgate.net/publication/260841438_MMP7-mediated_cleavage_of_nucleolin_at_Asp255_induces_MMP9_expression_to_promote_tumor_malignancy,Universiti Malaysia Terengganu,Malaysia,137,18.3,0.884
268,"Paul Hawkins, Deborah Escobar, Brian Reese, Jason Rice, Michael Lara","Molecular Mechanism of SSR128129E, an Extracellularly Acting, Small-Molecule, Allosteric Inhibitor of FGF Receptor Signaling","PLOS ONE, April 2013 | Volume 8 | Issue 4 | e62170",10.1038/onc.2014.404,2013,IAI,,,,,"duplicated, and mirrored blots",1,9/16/2016,,,1.0,1,Paul Hawkins,https://pubmed.ncbi.nlm.nih.gov//29933401/,9,https://www.researchgate.net/publication/23238537_A_Neoplastic_Gene_Fusion_Mimics_Trans-Splicing_of_RNAs_in_Normal_Human_Cells,Texas Tech University Health Sciences Center,United States,39,18.3,0.872
269,"Michael Cooley, Jasmine Juarez, Virginia Pham",Imbalance between pSmad3 and Notch induces CDK inhibitors in old muscle stem cells,Lung Cancer 67 (2010) 205_¯_¿215,10.1073/pnas.1310331110,2006,,,,,,"overlapping microscopy images,but rotated/stretched",1,11/16/2007,,1.0,1.0,1,Michael Cooley,https://pubmed.ncbi.nlm.nih.gov//26153645/,14,https://www.researchgate.net/publication/261443575_Cell_Atavistic_Transition_Paired_Box_2_Re-Expression_Occurs_in_Mature_Tubular_Epithelial_Cells_during_Acute_Kidney_Injury_and_Is_Regulated_by_Angiotensin_II,Wayne State University,United States,16,26.4,0.916
270,"Tammy Johnston, Michael Cook, Erin Brown, Michael Wilson, Christopher Crawford, Misty Burnett",Caveolin-1 is a novel regulator of K-RAS-dependent migration in colon carcinogenesis,"Journal of Applied Microbiology 2010, 109:1668_¯_¿1676",10.1371/journal.pone.0090608,2014,1-Jan,,,,1,"Duplicated microscopy, possible duplicated lanes in same blot",1,9/16/2016,,1.0,,1,Tammy Johnston,https://pubmed.ncbi.nlm.nih.gov//24336215/,3,https://www.researchgate.net/publication/232611515_TspanC8_tetraspanins_regulate_ADAM10Kuzbanian_trafficking_and_promote_Notch_activation_in_flies_and_mammals,University of Minnesota Twin Cities,United States,17,2.2,0.888
271,"Laura Brewer, Christopher Suarez, Brandy Jones, Tara Walker, Cathy Nash",Tiam1 is associated with hepatocellular carcinoma metastasis,"Science 321, 1357 (2008)",10.1016/j.jaut.2014.02.013,2014,,,1.0,,,Duplicated blot panel,1,1/16/2011,,1.0,,1,Laura Brewer,https://pubmed.ncbi.nlm.nih.gov//16860902/,8,https://www.researchgate.net/publication/6294919_Upregulation_of_tumor_necrosis_factor-a_expression_by_trans10-cis12_conjugated_linoleic_acid_enhances_phagocytosis_of_RAW_macrophages_via_a_peroxisome_proliferator-activated_receptor_g-dependent_pathw,Hankuk University of Foreign Studies,Korea (Republic of),107,20.5,0.9
